date,open,high,low,close,volume,log_return,simple_return,sma_10,sma_20,sma_50,ema_10,ema_20,ema_50,macd,macd_signal,macd_diff,rsi,stoch_k,stoch_d,williams_r,cci,roc,atr,bb_upper,bb_middle,bb_lower,donchian_upper,donchian_lower,adx,vortex_pos,vortex_neg,obv,hour_sin,hour_cos,weekday_sin,weekday_cos,label,sma_cross,ema_cross,rsi_signal,macd_signal,bollinger_signal,stoch_signal,williams_signal,cci_signal,roc_signal,adx_trend,vortex_signal,obv_signal,final_decision
2021-04-05,1727.9000244140625,1729.699951171875,1721.9000244140625,1727.0,275,0.00028956131663167214,0.0002896032435564244,1721.5800048828125,1721.6650024414062,1767.9780029296876,1720.874902126041,1727.7244930894133,1761.1278771425618,-12.349203270207909,-15.500712585523187,3.1515093153152787,47.479466513123214,68.42813900788991,62.24026994392708,-31.571860992110096,30.02030157188931,-0.8269222586526462,20.01495140988605,1752.556131485491,1721.6650024414062,1690.7738733973213,1750.300048828125,1673.699951171875,31.13727082793207,1.0112931643170724,0.8611461540700064,314434,0.0,1.0,0.0,1.0,2,0,0,0,2,0,0,0,0,1,2,2,2,2
2021-04-06,1726.9000244140625,1744.800048828125,1726.9000244140625,1741.5,890,0.008361011659377205,0.008396062536189852,1721.95,1724.8550048828124,1765.69400390625,1724.6249199213062,1729.036446128517,1760.3581564703045,-9.85839207579761,-14.372248483578073,4.513856407780462,51.76302442263362,88.07582248540285,74.75153139145728,-11.924177514597151,94.08642709308046,0.2129100626030043,19.863885195898654,1749.465118054371,1724.8550048828124,1700.2448917112538,1750.300048828125,1676.5,30.02724912917037,1.018066015984303,0.8141306569010407,315324,0.0,1.0,0.7818314824680298,0.6234898018587336,1,0,0,0,2,0,0,1,0,2,2,2,2,2
2021-04-07,1742.699951171875,1742.699951171875,1733.699951171875,1740.0999755859375,557,-0.000804242014787378,-0.0008039186988587632,1723.4900024414062,1726.0300048828126,1763.3980029296874,1727.4385664057845,1730.0901156006523,1759.563718004251,-7.9062383345662965,-13.07904645377572,5.172808119209423,51.327733221132,86.17877168896902,80.89424439408725,-13.82122831103098,97.33277044286598,0.892910352528201,19.087893396191607,1751.189255565738,1726.0300048828126,1700.8707541998872,1750.300048828125,1676.5,28.996514694605942,1.0500864577710356,0.8801369737742148,314767,0.0,1.0,0.9749279121818236,-0.22252093395631434,0,0,0,0,2,0,0,1,0,2,2,2,1,2
2021-04-08,1736.0,1758.0,1734.5999755859375,1756.800048828125,1298,0.009551431317729613,0.009597191814547434,1725.8800048828125,1727.7950073242187,1761.5200048828126,1732.777017755301,1732.6339187651736,1759.4553388208735,-4.954473995654098,-11.454131962151395,6.499657966497297,56.07298625505936,98.527667273773,90.92742048271494,-1.4723327262269938,158.5505013239231,1.3791923410090379,19.395902754610955,1756.1813049427035,1727.7950073242187,1699.4087097057338,1758.0,1676.5,27.140887630875948,1.071773069953501,0.8113786626435996,316065,0.0,1.0,0.43388373911755823,-0.900968867902419,1,0,0,0,2,1,0,1,1,2,2,2,2,2
2021-04-09,1750.800048828125,1750.800048828125,1733.300048828125,1743.300048828125,484,-0.007714103350808669,-0.007684426015928891,1727.7200073242188,1728.8450073242188,1759.4880053710938,1734.690296132178,1733.6497406759308,1758.8217980368443,-3.662299952396552,-9.895765560200426,6.233465607803874,51.686144056772335,81.9632500958589,88.88989635286697,-18.036749904141104,97.315308289865,1.066729906291982,19.689052557853028,1757.8866023409873,1728.8450073242188,1699.8034123074503,1758.0,1676.5,25.486098942331232,0.9946294106727789,0.7991731501807852,315581,0.0,1.0,-0.433883739117558,-0.9009688679024191,0,0,0,0,2,0,1,1,0,2,2,2,1,2
2021-04-12,1740.800048828125,1740.800048828125,1726.699951171875,1731.199951171875,40,-0.0069651153108131235,-0.006940915113484825,1727.6200073242187,1729.4300048828125,1757.35400390625,1734.0556879575774,1733.4164273898302,1757.7385883558652,-3.5734272249594596,-8.631297893152233,5.057870668192773,48.057073302781454,67.1165045053681,82.53580729166666,-32.8834954946319,30.959497304978633,-0.05773005589357487,19.468412922024243,1758.164803860201,1729.4300048828125,1700.695205905424,1758.0,1676.5,24.30033537410636,0.9568632444550186,0.8356862574265388,315541,0.0,1.0,0.0,1.0,0,0,0,0,2,0,0,0,0,1,0,2,1,0
2021-04-13,1733.800048828125,1746.9000244140625,1722.0999755859375,1746.199951171875,367,0.008627188966826281,0.008664510410739235,1731.0300048828126,1730.2950012207032,1755.332001953125,1736.2637358147224,1734.633905845263,1757.2860927800225,-2.2664935812413205,-7.358337030770051,5.091843449528731,52.50873456712872,85.52141248082822,78.20038902735173,-14.478587519171779,63.13673347689752,1.991704694363269,19.849244058174296,1759.9410100829566,1730.2950012207032,1700.6489923584497,1758.0,1676.5,22.822505344032777,0.9415078768971356,0.8200225466139572,315908,0.0,1.0,0.7818314824680298,0.6234898018587336,1,0,0,0,2,0,0,1,0,2,0,2,2,2
2021-04-14,1741.300048828125,1745.9000244140625,1732.699951171875,1734.9000244140625,1037,-0.006492181509603616,-0.006471152831168725,1736.1300048828125,1730.5100036621093,1752.8140014648438,1736.0157882873295,1734.6592504708628,1756.4082077460632,-2.11813239284038,-6.310296103184117,4.1921637103437375,49.09520385194198,71.65647167369632,74.7647962199642,-28.34352832630368,55.08681466036506,3.02868336959293,19.395726625447562,1760.224033733965,1730.5100036621093,1700.7959735902537,1758.0,1676.5,21.45023460182159,0.9805154239430147,0.8459562413832721,314871,0.0,1.0,0.9749279121818236,-0.22252093395631434,0,0,0,0,2,0,0,0,0,2,0,2,1,2
2021-04-15,1740.0999755859375,1767.9000244140625,1740.0999755859375,1765.4000244140625,368,0.01742751851072938,0.017580263744765956,1741.2900024414062,1732.4400024414062,1751.512001953125,1741.358376674008,1737.586943227358,1756.7608280075533,0.45529169941482905,-4.9571785426643284,5.4124702420791575,57.185619299871966,97.26477097131348,84.81421837527932,-2.7352290286865157,162.08073219803669,3.010851564698047,20.367460437915593,1765.7376593949978,1732.4400024414062,1699.1423454878147,1767.9000244140625,1676.5,20.907085640584008,0.9996634106349056,0.7678031879173893,315239,0.0,1.0,0.43388373911755823,-0.900968867902419,1,0,0,0,2,0,0,1,1,2,0,2,2,2
2021-04-16,1770.4000244140625,1779.5,1770.0999755859375,1779.0,625,0.007674101250506838,0.007703622633885132,1746.5400024414062,1734.7800048828126,1750.4480029296874,1748.2023081878247,1741.5310438723714,1757.632952399414,3.551216984254552,-3.2554994372805526,6.806716421535104,60.2214921722428,99.51456310679612,89.47860191726863,-0.4854368932038835,223.16615781792436,3.040834057341442,19.919782948488585,1773.7721407887195,1734.7800048828126,1695.7878689769057,1779.5,1676.5,20.94007047284168,1.094825565874127,0.7272122942484324,315864,0.0,1.0,-0.433883739117558,-0.9009688679024191,1,0,0,0,2,1,0,1,1,2,0,2,2,2
2021-04-19,1782.0999755859375,1788.5,1769.4000244140625,1769.4000244140625,144,-0.005410888818616735,-0.005396276327114924,1750.7800048828126,1736.1800048828125,1750.0580029296875,1752.056438410777,1744.1852324953898,1758.0944062039102,5.170519744903459,-1.5702956008437505,6.740815345747209,57.14141506141739,82.94645036969867,93.24192814926941,-17.05354963030134,185.80952256829644,2.4551259070099882,19.861225279734935,1777.9351348820674,1736.1800048828125,1694.4248748835575,1788.5,1676.5,21.352603469537137,1.1293139160508288,0.6961476915225168,315720,0.0,1.0,0.0,1.0,0,0,0,0,2,0,1,1,1,2,0,2,1,1
2021-04-20,1769.300048828125,1777.300048828125,1765.5,1777.300048828125,1464,0.004454866391931009,0.004464804060731575,1754.360009765625,1738.1550048828126,1749.3860034179688,1756.6461857593856,1747.3390245270787,1758.8475686597617,7.01048231981099,0.1458599832871974,6.864622336523793,58.99981376861254,90.00004359654018,90.82035235767832,-9.999956403459821,149.14206794587636,2.0557019137596897,19.285426961762795,1783.6031629928018,1738.1550048828126,1692.7068467728234,1788.5,1676.5,21.457293424378324,1.2563826434124816,0.7118893372414801,317184,0.0,1.0,0.7818314824680298,0.6234898018587336,1,0,0,0,2,0,1,1,1,2,0,2,2,2
2021-04-21,1783.0,1794.0999755859375,1777.699951171875,1792.300048828125,250,0.00840435224167868,0.00843976795583301,1759.5800170898438,1741.535009765625,1748.59400390625,1763.1287063173381,1751.621026841464,1760.1594306271486,9.568738099925895,2.030435606614937,7.538302493310958,62.338998462889265,97.94763083244483,90.29804159956122,-2.0523691675551685,172.73289207713597,2.999831847282818,19.107891232909203,1792.2298498014145,1741.535009765625,1690.8401697298357,1794.0999755859375,1676.5,22.242869602315075,1.323611336320695,0.6286956090787182,317434,0.0,1.0,0.9749279121818236,-0.22252093395631434,1,0,0,0,2,1,0,1,1,2,0,2,2,2
2021-04-22,1794.199951171875,1794.199951171875,1779.5,1781.199951171875,159,-0.006212471446331363,-0.0061932139451247314,1762.0200073242188,1743.9500061035155,1747.512001953125,1766.414387199981,1754.4380672538844,1760.984549079883,10.578546227438437,3.740057730779637,6.8384884966588,58.53951995378709,82.0193455471305,89.98900665870515,-17.980654452869498,135.0001723700669,1.3888832915291627,18.793038371406762,1797.3015468306028,1743.9500061035155,1690.5984653764283,1794.199951171875,1676.5,22.97619080689626,1.2195131875635163,0.6776425741552338,317275,0.0,1.0,0.43388373911755823,-0.900968867902419,0,0,0,0,2,0,1,1,1,2,0,2,1,1
2021-04-23,1786.0999755859375,1794.5,1772.0,1777.0,332,-0.002360717879845413,-0.0023579335768069143,1765.3900024414063,1746.5550048828125,1746.2400024414062,1768.3390440727117,1756.5868227535143,1761.6126059787111,10.914114368019,5.17486905822751,5.73924530979149,57.12091506246059,75.82873743257893,85.26523793738474,-24.171262567421063,105.97285025971078,1.9331125008875356,19.05782134487771,1801.0079467889323,1746.5550048828125,1692.1020629766927,1794.5,1676.5,23.082828858989053,1.1189115283133277,0.6981202488229606,316943,0.0,1.0,-0.433883739117558,-0.9009688679024191,0,0,0,0,2,0,0,0,1,2,0,2,1,2
2021-04-26,1778.0,1779.699951171875,1770.800048828125,1779.199951171875,549,0.001237248457746213,0.0012380141653769439,1770.1900024414062,1748.9050048828126,1745.3260009765625,1770.3137544543777,1758.7404540314533,1762.3023057902078,11.228141188531936,6.385523484288395,4.8426177042435405,57.69916385153628,78.86734299891587,78.90514199287509,-21.132657001084134,81.94722421373912,2.7726433314365617,18.332255701940017,1804.7168125265862,1748.9050048828126,1693.093197239039,1794.5,1676.5,23.08986292851469,1.098531179101481,0.8061186482929067,317492,0.0,1.0,0.0,1.0,2,0,0,0,2,0,0,0,0,2,0,2,2,2
2021-04-27,1780.0,1782.0,1777.699951171875,1778.0,117,-0.0006746605385477973,-0.0006744330062985471,1773.3700073242187,1752.2000061035155,1744.4540014648437,1771.7112536444906,1760.574696504648,1762.9179016415724,11.250494972219713,7.358517781874659,3.8919771903450533,57.24569519636981,77.20995243643156,77.30201095597545,-22.790047563568432,80.2854391399732,1.8211000868934846,17.32995521095323,1806.696900071455,1752.2000061035155,1697.703112135576,1794.5,1676.5,23.211133817043322,1.1008108038651316,0.7846150880883097,317375,0.0,1.0,0.7818314824680298,0.6234898018587336,0,0,0,0,2,0,0,0,0,2,0,2,1,2
2021-04-28,1768.199951171875,1774.0,1764.5999755859375,1773.199951171875,756,-0.00270334073967916,-0.0026996900045697103,1777.2,1756.6650024414062,1743.9740014648437,1771.9819259221968,1761.7771017110506,1763.3211192702117,10.756887973466746,8.038191820193077,2.718696153273669,55.37101579038855,70.58005297580007,75.5524494703825,-29.419947024199924,49.08585945700309,2.2076157829756067,17.049245868318177,1801.890976414137,1756.6650024414062,1711.4390284686754,1794.5,1676.5,22.310471431932253,1.0603382738330696,0.8569619223035337,316619,0.0,1.0,0.9749279121818236,-0.22252093395631434,1,0,0,0,2,0,0,0,0,2,0,2,1,2
2021-04-29,1781.0,1789.0,1758.5999755859375,1768.0999755859375,196,-0.002880286458205009,-0.0028761424127984325,1777.4699951171874,1759.3799987792968,1743.9140014648438,1771.2761167701494,1762.3792801753254,1763.5085254002402,9.84073756618136,8.398700969390735,1.4420365967906257,53.371163274607916,63.53589017722108,70.44196519648422,-36.46410982277892,46.83192041729995,0.15293707570730977,18.002872907299913,1800.3015673444497,1759.3799987792968,1718.4584302141438,1794.5,1706.4000244140625,22.259222875421113,1.0639610335986114,0.7945880665395747,316423,0.0,1.0,0.43388373911755823,-0.900968867902419,0,0,0,0,2,0,0,0,0,2,0,2,1,2
2021-04-30,1771.800048828125,1771.800048828125,1763.9000244140625,1767.300048828125,18,-0.00045252405155806857,-0.00045242167799219857,1776.3,1761.4200012207032,1743.792001953125,1770.5531953261448,1762.8479248089254,1763.6572125934906,8.946998929466417,8.508360561405873,0.4386383680605448,53.04753423068768,62.431019337347266,65.51565416345613,-37.568980662652734,26.81335580320745,-0.6576701052206295,17.28124087206867,1799.5546955107925,1761.4200012207032,1723.2853069306138,1794.5,1721.9000244140625,22.21163493008934,1.1275520849011655,0.8282311530560662,316405,0.0,1.0,-0.433883739117558,-0.9009688679024191,0,0,0,0,2,0,0,0,0,1,0,2,1,0
2021-05-03,1788.5,1793.0,1788.5,1791.4000244140625,18,0.013544464845169118,0.013636606642951188,1778.5,1764.6400024414063,1744.1040014648438,1774.343527887584,1765.5671723903672,1764.745165998219,10.067321424029842,8.820152733930668,1.2471686900991745,60.766348829129754,94.98386223842802,73.65025725099878,-5.01613776157198,105.35170908485573,1.2433593136908263,17.882577322054836,1801.458399181099,1764.6400024414063,1727.8216057017137,1794.5,1722.0999755859375,23.106782757765842,1.1609498844441688,0.8166028136681609,316423,0.0,1.0,0.0,1.0,1,0,0,0,2,0,0,1,1,2,0,2,2,2
2021-05-04,1788.199951171875,1788.5,1774.800048828125,1775.800048828125,182,-0.00874639757494062,-0.008708259112053973,1778.35,1766.3550048828124,1743.4860034179687,1774.6083498767732,1766.541732051106,1765.178690815078,9.585897161644198,8.973301619473375,0.6125955421708227,54.518531110875266,65.62510518462004,74.34666225346511,-34.37489481537995,57.60567553108207,-0.0843976795583298,17.79096291233217,1801.8746725256597,1766.3550048828124,1730.8353372399652,1794.5,1722.0999755859375,22.93199250179351,1.0464056340184484,0.8227417358798689,316241,0.0,1.0,0.7818314824680298,0.6234898018587336,0,0,0,0,2,0,0,0,0,1,0,2,1,0
2021-05-05,1781.5,1784.0999755859375,1779.199951171875,1784.0999755859375,57,0.004663019601775825,0.004673908395987247,1777.5299926757812,1768.5550048828125,1743.0800024414064,1776.3341000057121,1768.2139457210899,1765.9207019825628,9.76157433661865,9.13095616290243,0.6306181737162202,57.04884874291375,71.03059236364007,77.2131865955627,-28.96940763635993,65.49974442856181,-0.4575167672147878,17.113031758437906,1802.7222153898656,1768.5550048828125,1734.3877943757593,1794.5,1722.0999755859375,22.76968726410492,1.0461545815971254,0.93379911699528,316298,0.0,1.0,0.9749279121818236,-0.22252093395631434,1,0,0,0,2,0,0,0,0,1,0,2,2,2
2021-05-06,1788.9000244140625,1815.5,1787.5999755859375,1815.5,13,0.017446839157978355,0.017599924244015464,1780.9599975585938,1771.4900024414062,1743.462001953125,1783.4551727319463,1772.7173794619384,1767.864988179325,12.292815388941335,9.76332800811021,2.5294873808311245,64.98537486024625,100.0,78.8852325160867,-0.0,160.62095340070047,1.9256708830223437,18.133531233839662,1810.8101263743038,1771.4900024414062,1732.1698785085086,1815.5,1722.0999755859375,23.85118902980887,0.9547028180466206,0.8697148460375037,316311,0.0,1.0,0.43388373911755823,-0.900968867902419,1,0,0,0,2,1,0,1,1,2,0,2,2,2
2021-05-07,1842.9000244140625,1842.9000244140625,1831.0999755859373,1831.0999755859373,2,0.00855595396027406,0.008592660746867153,1786.3699951171875,1775.8799987792968,1744.5960009765624,1792.1178641599445,1778.2776267118431,1770.3447916070354,15.380334888198377,10.886729384127845,4.493605504070532,68.13558949907517,86.00232266509865,85.67763834291289,-13.997677334901354,261.4074641768505,3.044455576023482,18.79542360385558,1820.832406472613,1775.8799987792968,1730.9275910859806,1842.9000244140625,1722.0999755859375,25.607877745271846,1.0753857088674654,0.8625566755368088,316313,0.0,1.0,-0.433883739117558,-0.9009688679024191,0,0,0,0,2,1,0,1,1,2,2,2,2,2
2021-05-10,1835.5999755859373,1845.5999755859373,1835.4000244140625,1837.5,13,0.00348908627232722,0.0034951802192093595,1792.2,1781.195001220703,1746.7840014648436,1800.369161585409,1783.9178527392867,1772.9783291910733,18.13460043331702,12.33630359396568,5.798296839351339,69.35376587922069,90.68968323455483,92.23066863321782,-9.310316765445165,240.6400991209177,3.276756431435686,18.48860763215161,1828.817113026722,1781.195001220703,1733.5728894146841,1845.5999755859373,1722.0999755859375,27.30421641049921,1.0906101308385654,0.7891263820904397,316326,0.0,1.0,0.0,1.0,1,0,0,0,2,1,1,1,1,2,2,2,2,2
2021-05-11,1837.199951171875,1838.0999755859373,1831.5999755859373,1835.9000244140625,420,-0.0008711143226879709,-0.0008707350127551416,1797.9900024414062,1785.6800048828125,1749.052001953125,1806.829318463346,1788.868535755932,1775.4458466507983,19.95820529590401,13.860683934353347,6.097521361550662,68.64721471628292,88.85063083692552,88.51421224552632,-11.14936916307448,182.1375016885854,3.2564693146266874,17.63227851556935,1836.08835447295,1785.6800048828125,1735.271655292675,1845.5999755859373,1732.699951171875,28.600873755385948,1.0275270011797502,0.882580373498599,315906,0.0,1.0,0.7818314824680298,0.6234898018587336,2,0,0,0,2,0,0,1,1,2,2,2,1,2
2021-05-12,1825.199951171875,1825.199951171875,1821.699951171875,1822.5999755859373,3,-0.007270798097461684,-0.00724442978989015,1802.9300048828125,1790.0650024414062,1750.842001953125,1809.6967106674535,1792.0810538349801,1777.2950281776666,20.098539053284185,15.108254958139515,4.99028409514467,62.90979767639382,73.56321839080452,84.36784415409495,-26.43678160919547,116.29651101127962,2.7859252072173084,17.387120996042075,1837.1923242209061,1790.0650024414062,1742.9376806619064,1845.5999755859373,1740.0999755859375,29.095838932768174,0.9862065808526381,0.8922408531452027,315903,0.0,1.0,0.9749279121818236,-0.22252093395631434,0,0,0,0,2,0,0,0,1,2,2,2,1,2
2021-05-13,1814.699951171875,1826.800048828125,1814.0999755859373,1823.800048828125,100,0.0006582236054636419,0.0006584402821590007,1808.5000122070312,1792.9850036621094,1753.012001953125,1812.2609539693938,1795.101910500994,1779.1187544776847,20.075176312109534,16.101639228933518,3.9735370831760157,63.20859661639666,74.94261292205479,79.11882071659493,-25.057387077945208,93.98798667769013,3.1502784916745923,17.052331870766764,1840.868375225918,1792.9850036621094,1745.1016320983008,1845.5999755859373,1758.5999755859375,29.03841958413863,0.9851482999984038,0.8816374337115002,316003,0.0,1.0,0.43388373911755823,-0.900968867902419,1,0,0,0,2,0,0,0,0,2,2,2,2,2
2021-05-14,1824.5,1842.9000244140625,1824.5,1837.9000244140625,41,0.00770136548279548,0.007731097274066512,1815.560009765625,1795.9300048828125,1755.7660034179687,1816.9226031411515,1799.1779213498578,1781.423902318327,20.952879609359343,17.071887305018684,3.8809923043406584,66.61194396182321,91.14948141163816,79.88510424149915,-8.850518588361831,116.429683252373,3.9947928272141158,17.198592136136103,1847.1401688729986,1795.9300048828125,1744.7198408926263,1845.5999755859373,1758.5999755859375,29.541405301781108,1.0327021118570938,0.7508601119222263,316044,0.0,1.0,-0.433883739117558,-0.9009688679024191,1,0,0,0,2,0,0,1,1,2,2,2,2,2
2021-05-17,1849.9000244140625,1867.5,1847.199951171875,1867.5,13,0.01597700925187108,0.016105324115969877,1823.1700073242187,1800.8350036621093,1759.1560034179688,1826.1184934791238,1805.6847859832046,1784.7994355607457,23.76301124671727,18.4101120933584,5.3528991533588695,72.38672492555645,100.0,88.69736477789763,-0.0,158.21729766407145,4.248072711220853,18.084405239693346,1859.2296071052567,1800.8350036621093,1742.440400218962,1867.5,1758.5999755859375,30.700715014075428,1.054715148035671,0.6860685933591291,316057,0.0,1.0,0.0,1.0,1,0,0,1,2,1,0,1,1,2,2,2,2,2
2021-05-18,1870.5,1870.5,1867.800048828125,1867.800048828125,3,0.00016065581069687392,0.0001606687165327525,1832.3700073242187,1805.3600036621094,1762.9580053710938,1833.6969580880332,1811.6005253017686,1788.0543615712313,25.717813305047684,19.871652335696258,5.846160969351427,72.43876385337819,97.5871755292167,96.24555231361826,-2.4128244707833115,151.3681446953238,5.180763457052053,17.006947722572395,1869.501346384975,1805.3600036621094,1741.2186609392438,1870.5,1758.5999755859375,31.85284140867099,1.1783267732276588,0.6457740381720144,316060,0.0,1.0,0.7818314824680298,0.6234898018587336,0,0,0,1,2,0,0,1,1,2,2,2,2,2
2021-05-19,1866.4000244140625,1884.9000244140625,1863.5999755859373,1881.300048828125,348,0.007201759353874979,0.007227754388629659,1842.0900146484375,1809.8100036621095,1766.2520068359374,1842.3520654953227,1818.2385751614215,1791.7110551891487,28.033195962656237,21.503961061088255,6.529234901567982,74.7449052902212,97.0248135653409,98.20399636485251,-2.975186434659091,143.95372772642173,5.448129284922213,17.313597801540457,1881.6025342917103,1809.8100036621095,1738.0174730325086,1884.9000244140625,1758.5999755859375,33.27082533945758,1.1926957698191205,0.6347603051244393,316408,0.0,1.0,0.9749279121818236,-0.22252093395631434,1,0,0,1,2,0,1,1,1,2,2,2,2,2
2021-05-20,1865.5,1885.0,1864.800048828125,1881.800048828125,85,0.00026573834868414716,0.0002657736602469374,1848.72001953125,1814.8400085449218,1769.4580078125,1849.5244261012867,1824.2920488439647,1795.2439569004812,29.56766162360168,23.11670117359094,6.45096045001074,74.82891126333827,97.09623176975447,97.23607362143734,-2.9037682302455363,126.53664968837111,3.6518892221495456,17.519765899421497,1891.8190313863413,1814.8400085449218,1737.8609857035024,1885.0,1758.5999755859375,34.58988752031172,1.1668669496943591,0.5836325396082823,316493,0.0,1.0,0.43388373911755823,-0.900968867902419,1,0,0,1,2,0,1,1,1,2,2,2,2,2
2021-05-21,1872.0999755859373,1876.699951171875,1872.0999755859373,1876.699951171875,5,-0.0027139022410788334,-0.00271022293756773,1853.2800170898438,1819.8250061035155,1772.546005859375,1854.4654306595755,1829.2832776370992,1798.4383096170066,30.026079503631763,24.498576839599103,5.52750266403266,72.19113353145592,92.46819191854296,95.52974575121277,-7.531808081457046,109.9275110318524,2.490305073121204,16.961216423904798,1899.2310915504695,1819.8250061035155,1740.4189206565616,1885.0,1758.5999755859375,35.81473097396199,1.173134134121104,0.6072492549550362,316488,0.0,1.0,-0.433883739117558,-0.9009688679024191,1,0,0,1,2,0,1,1,1,2,2,2,1,1
2021-05-24,1882.0999755859373,1884.5999755859373,1882.0999755859373,1884.5999755859373,39,0.004200694538999657,0.00420952982341638,1857.9900146484374,1825.0950073242188,1775.8480053710937,1859.9444388280049,1834.5515345846075,1801.8171984785333,30.673262644906572,25.7335140006606,4.939748644245974,73.73557446038551,99.62190526517377,96.39544298449039,-0.37809473482623596,114.85784435783502,2.563263977465974,16.31398842320176,1906.9687825589908,1825.0950073242188,1743.2212320894469,1885.0,1758.5999755859375,37.15569450513673,1.2736930025868265,0.5739592540633748,316527,0.0,1.0,0.0,1.0,1,0,0,1,2,0,0,1,1,2,2,2,2,2
2021-05-25,1882.5,1898.0999755859373,1882.5,1898.0999755859373,56,0.007137789140429843,0.007163323875032379,1864.210009765625,1831.1000061035156,1779.2320043945313,1866.881809147629,1840.6037670609246,1805.5929936592158,31.90768518983805,26.96834823849609,4.939336951341957,76.1710457659717,100.00000000000001,97.36336572790556,-0.0,119.30245689673208,3.387981390311612,16.262987506254298,1915.8433371983083,1831.1000061035156,1746.356675008723,1898.0999755859373,1758.5999755859375,38.71888100679056,1.2625478055905102,0.5250961348626918,316583,0.0,1.0,0.7818314824680298,0.6234898018587336,1,0,0,1,2,0,0,1,1,2,2,2,2,2
2021-05-26,1901.300048828125,1901.300048828125,1901.300048828125,1901.300048828125,170526,0.001684515438402536,0.0016859350315305832,1872.0800170898438,1837.5050109863282,1782.646005859375,1873.139670907719,1846.3843653244676,1809.3462115089771,32.76648151427685,28.127974893652244,4.638506620624604,76.72206950731893,99.99999999999999,99.87396842172457,-0.0,124.0299835138324,4.318011318796758,15.329922201678114,1923.1348056978427,1837.5050109863282,1751.8752162748137,1901.300048828125,1758.5999755859375,40.24184438280379,1.3509019429350306,0.5959001348193033,487109,0.0,1.0,0.9749279121818236,-0.22252093395631434,2,0,0,1,2,0,0,1,1,2,2,2,2,2
2021-05-27,1896.800048828125,1903.9000244140625,1888.199951171875,1895.699951171875,35794,-0.002949750706768753,-0.0029454044666445967,1879.2700073242188,1843.885009765625,1786.02400390625,1877.2415400466562,1851.0810877861254,1812.7326326722282,32.61918900370301,29.026217715662398,3.5929712880406157,73.51815942502041,90.86852028568246,96.95617342856082,-9.131479714317539,101.79550484319583,3.9423127765540404,15.356361561714499,1926.8522480557756,1843.885009765625,1760.9177714754744,1903.9000244140625,1763.9000244140625,40.545129468044045,1.1599364881591332,0.6190477393967383,451315,0.0,1.0,0.43388373911755823,-0.900968867902419,2,0,0,1,2,0,1,1,1,2,2,2,1,1
2021-05-28,1897.5,1905.4000244140625,1881.9000244140625,1902.5,2415,0.0035806730456278716,0.0035870913136444305,1885.7300048828124,1850.6450073242188,1789.4300048828125,1881.8339873109005,1855.9781270445897,1816.2529215870427,32.67451427653759,29.75587702783744,2.918637248700154,74.88941364835603,96.82363322770847,95.89738450446363,-3.1763667722915168,93.54904512598094,3.5148797392574442,15.938050021592034,1929.4794194118422,1850.6450073242188,1771.8105952365954,1905.4000244140625,1774.800048828125,40.33221844832404,1.1216608056507211,0.6632047934557854,453730,0.0,1.0,-0.433883739117558,-0.9009688679024191,1,0,0,1,2,0,0,1,0,2,2,2,2,2
2021-06-01,1905.0999755859373,1916.199951171875,1892.800048828125,1902.9000244140625,640,0.00021024040204428116,0.00021026250410649538,1889.2700073242188,1856.2200073242188,1792.6600048828125,1885.6641758751116,1860.4468791750155,1819.6508471881025,32.377411930432345,30.28018400835642,2.0972279220759233,74.97151749038308,86.97362395878544,91.55525915739211,-13.026376041214553,98.97408884752636,1.8955836366298526,16.471039473174745,1933.2567893923201,1856.2200073242188,1779.1832252561176,1916.199951171875,1774.800048828125,40.49696915606155,1.1793696364470039,0.6056598002416888,454370,0.0,1.0,0.7818314824680298,0.6234898018587336,0,0,0,1,2,0,1,1,0,2,2,2,2,2
2021-06-02,1899.199951171875,1908.800048828125,1896.0,1907.5,1267,0.002414433020726898,0.0024173501113669005,1893.2400024414062,1862.8050048828125,1796.05400390625,1889.6343257160001,1864.9281287773952,1823.0959120042553,32.14261570110352,30.652670346905843,1.4899453541976797,75.94551188632265,91.47898799980393,91.75874839543262,-8.521012000196059,93.84813427167478,2.125492565265919,16.20882585567119,1933.470913246635,1862.8050048828125,1792.1390965189898,1916.199951171875,1779.199951171875,40.64995195610353,1.231051362565885,0.6270096444992719,455637,0.0,1.0,0.9749279121818236,-0.22252093395631434,1,0,0,1,2,0,1,1,0,2,2,2,2,2
2021-06-03,1908.800048828125,1908.800048828125,1865.0,1871.199951171875,1021,-0.019213573983194728,-0.019030169765727356,1892.2299926757812,1867.1600036621094,1798.98400390625,1886.282621253432,1865.525445195917,1824.9823449127894,28.69663053569775,30.261462384664227,-1.5648318489664774,57.07106341542449,50.9269095294766,76.45984049602198,-49.0730904705234,39.48268701322637,-0.5368679845908376,18.179627496560748,1927.9301052312876,1867.1600036621094,1806.3899020929312,1916.199951171875,1787.5999755859375,38.62243669489829,1.1081185042864419,0.6800646265696061,454616,0.0,1.0,0.43388373911755823,-0.900968867902419,0,0,0,0,1,0,0,0,0,1,2,2,1,1
